user_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
13297,0.19988734,-0.057664067,0.014327892,0.009138045,-0.019471949,-0.18772714,-0.2247993,0.1377905,-0.16147703,0.1565803,-0.13917468,0.13989873,-0.018555215,-0.161933,0.034825094,-0.090958685,-0.032748666,0.08620942,0.15703577,0.028855216,0.13762432,0.114397615,0.14761105,-0.21228075,-0.121919155,-0.11734358,0.062158827,0.0523201,-0.053808283,-0.048653394,0.07152302,0.12830225,-0.120359205,0.14101598,-0.041479338,-0.2233436,0.07707548,0.14456843,0.22147252,0.1634661,-0.14397295,0.1687315,0.07618605,-0.14743666,0.16658516,-0.20639835,0.1029007,-0.102059126,0.1824953,-0.14498532,-0.12240973,-0.12411984,-0.020235766,0.07749178,-0.18624179,-0.060712412,0.0040628905,-0.044719484,0.023090474,-0.26529947,-0.11331138,-0.12776352,0.055925146,-0.16609862,-0.097623415,0.12985495,0.008545632,0.11529962,0.106080785,-0.008136264,0.118395105,-0.033892196,-0.1373868,0.2008065,-0.07087045,0.07639121,-0.11031749,0.13041708,0.0989601,0.09856266,-0.17003636,0.013482623,0.15023385,0.08201169,0.060868073,-0.15643927,0.09986214,-0.12084722,-0.17426781,-0.121139176,-0.113058954,0.06150239,-0.21872973,-0.058766,0.16863236,0.10924028,-0.07108747,0.06029528,-0.011165227,0.16991346,0.027497374,0.11012399,0.09196196,0.06874296,0.048896134,0.011214875,-0.02671857,-0.13773857,0.1674608,0.17492406,-0.22264247,-0.15010013,-0.060802307,-0.11472504,-0.038581625,0.15707871,0.11831751,-0.1420199,0.035592947,-0.15101792,0.2118221,-0.14640373,0.058351416,0.13332413,0.012174089,0.0039277086,0.17116868,-0.09613739
13301,0.20551407,-0.059125915,0.0135849705,0.00867283,-0.020249566,-0.19131961,-0.2352426,0.1417037,-0.1618213,0.15948227,-0.14212365,0.14326307,-0.019635733,-0.16936699,0.030802203,-0.092544995,-0.03199306,0.088686004,0.16089264,0.029441565,0.13894849,0.114423625,0.15280734,-0.21914649,-0.12443444,-0.123850666,0.0618136,0.0528663,-0.057049252,-0.05650681,0.07460874,0.13457246,-0.12336172,0.14669628,-0.041582953,-0.23037273,0.07800007,0.14727205,0.23049884,0.16713543,-0.14697675,0.17097655,0.07636822,-0.15121256,0.16599174,-0.21224156,0.104387075,-0.10727405,0.18962774,-0.15167879,-0.12578936,-0.12785912,-0.021356225,0.08275806,-0.19273315,-0.06062326,0.005485525,-0.046748023,0.020121498,-0.27524504,-0.11859613,-0.12859932,0.05577658,-0.17317584,-0.101954214,0.13317506,0.008098775,0.11799042,0.10461229,-0.008299629,0.121175975,-0.03424266,-0.14039928,0.20445617,-0.07237232,0.07804394,-0.11393856,0.13442099,0.101240695,0.098880865,-0.1749976,0.013032578,0.15695587,0.0874901,0.060489528,-0.16285639,0.10434568,-0.12334516,-0.17683098,-0.12429255,-0.11589383,0.06110982,-0.22648372,-0.059342396,0.17279571,0.116301455,-0.07286688,0.059926722,-0.010816598,0.17686084,0.027605686,0.114433125,0.09766721,0.067516044,0.049016513,0.010548147,-0.028034158,-0.14055072,0.17271928,0.17748775,-0.23236182,-0.1571157,-0.061129354,-0.114222035,-0.040936973,0.1636383,0.11957239,-0.1451722,0.036981132,-0.15228206,0.21988052,-0.15286075,0.058355346,0.13657542,0.012899166,0.004375152,0.18005918,-0.09958729
13302,0.20443311,-0.060311604,0.013291186,0.0062459474,-0.020011324,-0.18468937,-0.24268326,0.14317727,-0.15874872,0.15935946,-0.14149053,0.14441459,-0.018720504,-0.16895434,0.03428876,-0.08754234,-0.029630726,0.08890406,0.15682814,0.027709067,0.13879529,0.11610377,0.14712854,-0.21808764,-0.1279501,-0.12626965,0.062292863,0.054102004,-0.05754005,-0.05693885,0.07899054,0.13193905,-0.12419456,0.139937,-0.04119902,-0.23155078,0.07456851,0.14224003,0.22791803,0.167777,-0.14519858,0.16977994,0.07742284,-0.14537689,0.16558601,-0.20695266,0.10647549,-0.107586645,0.19242115,-0.16203722,-0.1262521,-0.12889715,-0.020537583,0.08360022,-0.19110213,-0.05884105,0.0052062357,-0.046957213,0.019920222,-0.2708958,-0.1156389,-0.13410655,0.056531906,-0.1772852,-0.10205656,0.12752908,0.0041997074,0.12013264,0.10921021,-0.007787609,0.12530957,-0.034121387,-0.14425507,0.20727034,-0.07525277,0.07753773,-0.11317458,0.1390332,0.10256505,0.098382115,-0.17825624,0.011047536,0.1602608,0.09291197,0.06323943,-0.17033032,0.10343592,-0.1195241,-0.18132187,-0.12565577,-0.114115335,0.05874572,-0.22543839,-0.059590094,0.1821589,0.115573145,-0.071839035,0.06130004,-0.012089541,0.18217838,0.025780875,0.11522434,0.08877502,0.06516953,0.049780317,0.010839907,-0.026259858,-0.1408197,0.17075682,0.18031785,-0.22579232,-0.16166086,-0.0627645,-0.115478255,-0.041889112,0.15797018,0.12032032,-0.14063518,0.035339016,-0.14871716,0.21778913,-0.15132967,0.060502075,0.13767347,0.012517074,0.0056786314,0.17074354,-0.10070099
13311,0.1979781,-0.06056537,0.010039565,0.0029466117,-0.019945724,-0.17952956,-0.23731688,0.13565657,-0.15518886,0.15249519,-0.13995309,0.14397883,-0.028457718,-0.16037528,0.027520133,-0.08356761,-0.029530004,0.09176692,0.14050694,0.018875834,0.13126984,0.1008687,0.15394264,-0.20831737,-0.14160758,-0.1403591,0.048049014,0.042600363,-0.05301041,-0.10734747,0.078179255,0.124393836,-0.1326205,0.1351425,-0.037000608,-0.21679902,0.067953646,0.13837771,0.21864459,0.15760493,-0.14740388,0.1641173,0.07748578,-0.13286729,0.1577261,-0.20195729,0.09885935,-0.10343697,0.17034641,-0.16152307,-0.11730024,-0.12261849,-0.024727862,0.08186734,-0.17192957,-0.045275316,0.008794606,-0.05003522,0.0009099817,-0.26749745,-0.10342206,-0.112289384,0.05572702,-0.181368,-0.09368515,0.13091949,-0.008015383,0.12867455,0.09165017,-0.012763095,0.12526192,-0.035963733,-0.1378893,0.18530507,-0.063790865,0.0799331,-0.10249129,0.14587669,0.10281362,0.0878396,-0.17468041,0.007227245,0.16084659,0.0918411,0.058161467,-0.15817137,0.104569204,-0.12941942,-0.16860652,-0.12593831,-0.11708494,0.053632107,-0.2293471,-0.051665958,0.17873771,0.121684864,-0.0715052,0.05699443,-0.014343635,0.17818189,0.027034465,0.10698546,0.09453138,0.060056522,0.04472645,0.008042531,-0.030119471,-0.13929974,0.15761231,0.16632861,-0.21380465,-0.15728673,-0.05173808,-0.1120175,-0.047743153,0.14938314,0.10613618,-0.13005237,0.029592983,-0.13246855,0.19172792,-0.15295772,0.052710794,0.13067096,0.013609049,0.004984393,0.17252727,-0.10612706
13326,0.2074659,-0.056698725,0.013033684,0.0077053756,-0.019220946,-0.18685174,-0.2381553,0.14880262,-0.15615276,0.15544231,-0.13974531,0.14678541,-0.019146817,-0.16497417,0.03353925,-0.090233624,-0.03392308,0.08948336,0.15749213,0.029930972,0.1361616,0.115679994,0.1474556,-0.22064322,-0.12158012,-0.12652637,0.062660806,0.052062444,-0.052193068,-0.05281938,0.07493383,0.13522454,-0.12469229,0.1425586,-0.040475916,-0.22840557,0.07495736,0.14455262,0.22568673,0.16328138,-0.14229189,0.17162079,0.07736464,-0.145176,0.16447611,-0.20937076,0.106655076,-0.105982505,0.18912193,-0.1544827,-0.12591621,-0.12883905,-0.020235794,0.08112222,-0.19061427,-0.058936704,0.005734866,-0.045538913,0.021295974,-0.27013338,-0.11863867,-0.1357283,0.056123942,-0.17642915,-0.10410234,0.12796447,0.008917406,0.11424882,0.10592365,-0.0077644377,0.12050815,-0.03412397,-0.14791305,0.20301645,-0.07609802,0.07899499,-0.115269974,0.14143404,0.10238333,0.09852365,-0.18071246,0.012139928,0.15845728,0.09308966,0.063202165,-0.17042767,0.10599922,-0.12032298,-0.17694864,-0.1281997,-0.11688659,0.060542233,-0.22327554,-0.0604323,0.180428,0.11524642,-0.079060905,0.062026612,-0.011348373,0.17948924,0.028354317,0.11367016,0.09385596,0.06430276,0.050487842,0.011034254,-0.026423283,-0.13954364,0.16931327,0.17581768,-0.22859472,-0.16211662,-0.06298001,-0.11304199,-0.042223923,0.15954961,0.11968272,-0.13913411,0.0366531,-0.15120652,0.22081438,-0.15203539,0.060186245,0.13863502,0.012168026,0.0058820965,0.17764175,-0.094712205
13327,0.1989708,-0.055674873,0.015095466,0.010399777,-0.017855462,-0.18364862,-0.22435823,0.14173703,-0.15311205,0.15094955,-0.13912956,0.13827099,-0.014277756,-0.16472028,0.036407985,-0.091199785,-0.032162033,0.08422317,0.1619503,0.032297917,0.13527592,0.12010893,0.14049412,-0.2139335,-0.113534905,-0.11129746,0.067777336,0.053487126,-0.052689865,-0.025959063,0.07181602,0.13369654,-0.11926886,0.13900228,-0.04412703,-0.22573474,0.076115675,0.14017043,0.22242619,0.16412921,-0.13841362,0.16939366,0.075077355,-0.14922804,0.16637497,-0.20318234,0.10874447,-0.10439113,0.1914347,-0.14367346,-0.12161062,-0.12588468,-0.018169187,0.0802236,-0.18928756,-0.06486637,0.0031620443,-0.043713167,0.031737264,-0.25989744,-0.12043776,-0.135282,0.055986498,-0.16511612,-0.10068384,0.12596847,0.013312423,0.10971142,0.11203302,-0.005817622,0.11486106,-0.033314597,-0.14007246,0.20881654,-0.07670468,0.073753886,-0.11363461,0.12908858,0.097819954,0.10174972,-0.16980104,0.014589271,0.15077955,0.08512416,0.062907256,-0.16350329,0.09821491,-0.11218858,-0.17311674,-0.12020793,-0.11206036,0.06059973,-0.21277784,-0.058279764,0.17408836,0.10665204,-0.07280885,0.06320079,-0.011117249,0.17185475,0.026119834,0.11193158,0.08653611,0.06596524,0.051980093,0.012089641,-0.025111504,-0.13451074,0.1710913,0.17898495,-0.22178584,-0.15050139,-0.06680261,-0.11155352,-0.037103936,0.15950194,0.12145536,-0.14241119,0.03711914,-0.15368,0.2225618,-0.14253616,0.059778754,0.1334579,0.011316043,0.0053326916,0.16662765,-0.088912636
13328,0.20905006,-0.06371895,0.00932799,0.0014645488,-0.019956816,-0.18927175,-0.2672278,0.14588974,-0.16065706,0.16181207,-0.14593546,0.15642732,-0.028904874,-0.17760468,0.02836957,-0.08291305,-0.030107003,0.0986727,0.14698716,0.020295862,0.1352959,0.107124135,0.16145872,-0.22687507,-0.14937179,-0.15299943,0.056296945,0.048742972,-0.06078119,-0.11285053,0.08682139,0.13268104,-0.13991132,0.14204231,-0.036630254,-0.2354013,0.07082306,0.14647149,0.23532371,0.17022686,-0.15149517,0.17272122,0.07968857,-0.13804993,0.16342135,-0.21077338,0.106567994,-0.11517122,0.18999892,-0.18682656,-0.13273698,-0.13242269,-0.025068576,0.09488352,-0.19175099,-0.046592742,0.009945149,-0.053545676,-0.0014508076,-0.28742343,-0.11028168,-0.12793323,0.05622084,-0.19998494,-0.1027328,0.13508072,-0.008506712,0.13822278,0.098009825,-0.012102676,0.13608816,-0.03596357,-0.15264766,0.20099881,-0.070887126,0.084308594,-0.113421515,0.1624792,0.11094542,0.09351705,-0.193464,0.005425287,0.18200791,0.106107615,0.061750703,-0.18072188,0.114986084,-0.1327917,-0.1859512,-0.1329078,-0.12172607,0.052285254,-0.24766445,-0.056516737,0.20153996,0.1320188,-0.079260424,0.059056006,-0.01411357,0.19759412,0.024960974,0.11609421,0.0931285,0.05884577,0.045554437,0.007971702,-0.030984689,-0.14684434,0.16598669,0.18102445,-0.23041776,-0.18122242,-0.05396526,-0.11790733,-0.051005233,0.15490481,0.1139101,-0.13343218,0.03273415,-0.141173,0.21281639,-0.16599032,0.059864245,0.14356354,0.013107404,0.006289174,0.18409367,-0.11470091
13348,0.21585041,-0.061201602,0.011856498,0.004199983,-0.020522662,-0.18619604,-0.26999894,0.15897156,-0.1546136,0.16358532,-0.14342773,0.15840128,-0.019878503,-0.17854786,0.035082225,-0.0843365,-0.030169018,0.09514398,0.1615196,0.02853598,0.13655832,0.122895874,0.14977597,-0.23384218,-0.13473691,-0.14249432,0.06711486,0.059183396,-0.06284988,-0.06259477,0.08681578,0.14199276,-0.13264982,0.14145036,-0.04017976,-0.24511927,0.07300455,0.14426668,0.2409703,0.17508146,-0.14582287,0.17179286,0.0787307,-0.14102279,0.16911651,-0.2114897,0.11523519,-0.1166583,0.20968406,-0.18334094,-0.137386,-0.13670175,-0.020351294,0.09465106,-0.20636408,-0.05671561,0.006751969,-0.04926696,0.017240848,-0.28252423,-0.12427099,-0.14881882,0.05714718,-0.19713356,-0.110997625,0.12872306,0.004362459,0.12477753,0.11403203,-0.006966859,0.13356484,-0.034174964,-0.15802094,0.21845855,-0.083392926,0.081817046,-0.12111131,0.15412408,0.108497545,0.09939041,-0.19535565,0.008538094,0.17381278,0.11338277,0.06676397,-0.1957976,0.112502284,-0.120007545,-0.19813754,-0.13591933,-0.12219337,0.05756664,-0.24075714,-0.06516126,0.20667818,0.12521267,-0.08214535,0.06434542,-0.012109988,0.20281132,0.025023332,0.120487995,0.085184686,0.060802553,0.050739843,0.010806166,-0.026086763,-0.14499147,0.17526746,0.18913104,-0.23508152,-0.1808216,-0.06866612,-0.11490081,-0.04680854,0.16105302,0.1267663,-0.13965493,0.03907657,-0.15081355,0.23206599,-0.16445696,0.06537,0.1484304,0.013326644,0.008654448,0.18125194,-0.103356265
13350,0.2116449,-0.06062277,0.012300325,0.0063117784,-0.019577123,-0.19232395,-0.2532572,0.1480955,-0.1629993,0.16138986,-0.14473367,0.14860295,-0.022352723,-0.1744546,0.036489915,-0.08907356,-0.036491353,0.09372857,0.15793574,0.029310182,0.13968395,0.11956124,0.1534075,-0.2291494,-0.13079524,-0.133842,0.066953875,0.05193844,-0.055053268,-0.06564157,0.07936236,0.13642387,-0.13186401,0.1430014,-0.03882595,-0.23489083,0.078241915,0.14593542,0.23239943,0.17375048,-0.1443567,0.17836094,0.07882838,-0.150135,0.1743386,-0.21175161,0.110000044,-0.11195453,0.19524878,-0.1691324,-0.13282433,-0.1331963,-0.021899922,0.090665154,-0.19283716,-0.05766282,0.0056589013,-0.047884397,0.01593265,-0.28246912,-0.119390085,-0.14136265,0.05593953,-0.18839023,-0.103476435,0.13352504,0.007392304,0.12511325,0.10937382,-0.0090824785,0.13002181,-0.0348933,-0.1523608,0.21076384,-0.07857618,0.08171267,-0.11933588,0.15499735,0.10533637,0.10315498,-0.18783729,0.010632622,0.17249158,0.09832841,0.06479705,-0.17764282,0.11081146,-0.12654625,-0.1844907,-0.13118471,-0.11918416,0.05881166,-0.23509715,-0.061512757,0.19870037,0.12001113,-0.082663506,0.062188227,-0.012311348,0.18830694,0.026764022,0.11818698,0.0921608,0.063658185,0.050140858,0.010619439,-0.02798736,-0.14213876,0.17133869,0.18309626,-0.23378755,-0.17038848,-0.06291202,-0.11721275,-0.042446032,0.15727587,0.120527126,-0.14069182,0.03890631,-0.15540695,0.22637017,-0.16104162,0.0642135,0.14177817,0.012430493,0.0057855975,0.18117066,-0.101739615
13368,0.19999862,-0.05875102,0.013276354,0.0073547238,-0.019218622,-0.18803945,-0.23415849,0.13859165,-0.16167392,0.15621641,-0.14001368,0.14144565,-0.021182977,-0.16363183,0.036183532,-0.08834752,-0.0350864,0.08867948,0.15299557,0.027508657,0.13688119,0.11445832,0.14808898,-0.217559,-0.12641351,-0.12359764,0.06208375,0.049409777,-0.05226429,-0.062580794,0.07387162,0.1273497,-0.12729278,0.13555482,-0.03977587,-0.22216932,0.0761754,0.14167976,0.22221194,0.16498859,-0.14327897,0.17214265,0.077227384,-0.14484356,0.17034371,-0.2051974,0.10592092,-0.10415154,0.18044294,-0.15513329,-0.12389812,-0.12570146,-0.021414073,0.08151596,-0.18335013,-0.056352485,0.004875143,-0.045714337,0.017554257,-0.26764405,-0.112500615,-0.13081053,0.055868313,-0.17536479,-0.09732566,0.12979564,0.006286499,0.12033565,0.105558634,-0.009158085,0.12201406,-0.034545638,-0.14287812,0.20059378,-0.073003106,0.07873342,-0.10949545,0.14208712,0.100919664,0.10088052,-0.17645536,0.011325491,0.1594893,0.08569957,0.061854113,-0.16282538,0.10340229,-0.12304383,-0.1733032,-0.12362125,-0.11386154,0.059021864,-0.22252746,-0.056529164,0.18119916,0.11117734,-0.07664131,0.060516108,-0.011801229,0.17639178,0.027836788,0.11266906,0.09043698,0.06490674,0.048783284,0.010660063,-0.027598495,-0.13870034,0.16553634,0.17514116,-0.22131786,-0.15709077,-0.05927505,-0.11607365,-0.040281896,0.15287001,0.11738164,-0.13880825,0.034313165,-0.15074041,0.2102035,-0.15030079,0.059313554,0.13458504,0.011921265,0.0047423206,0.17006332,-0.09833416
13369,0.15589319,-0.04400828,0.019163659,0.015355153,-0.011691021,-0.15332155,-0.15986635,0.11927939,-0.13136682,0.12495501,-0.122640185,0.10090954,-0.002597973,-0.12718992,0.04773441,-0.08922745,-0.033115085,0.06251569,0.15470311,0.036549687,0.11793736,0.11900539,0.10377715,-0.17521599,-0.07424451,-0.056279577,0.06783412,0.045734566,-0.036471546,0.043839436,0.048877396,0.10965662,-0.09886897,0.11461085,-0.049276598,-0.18503745,0.06819864,0.11336262,0.18114556,0.13347667,-0.11036451,0.15381566,0.069011495,-0.13938366,0.15731704,-0.16596226,0.10555715,-0.082916774,0.16697618,-0.08986749,-0.09241414,-0.107491545,-0.011211822,0.0527511,-0.1617016,-0.06870457,-0.0027717447,-0.029307326,0.060495555,-0.19321588,-0.1162232,-0.12795627,0.055107113,-0.1229097,-0.083112955,0.09815453,0.02591758,0.07532652,0.119507715,-0.0006306219,0.07886095,-0.030759696,-0.11342038,0.19487865,-0.07495757,0.05558896,-0.09973657,0.08336888,0.079115465,0.09901749,-0.12666214,0.019936308,0.101098605,0.048992924,0.06006149,-0.1303774,0.064760365,-0.076237634,-0.14672504,-0.09540306,-0.09254862,0.060237724,-0.15407981,-0.040250454,0.13845414,0.06620729,-0.0619795,0.06615035,-0.011650947,0.13350005,0.025467208,0.09137368,0.06289856,0.06473001,0.05133942,0.015589892,-0.018250687,-0.113962546,0.15466323,0.16236207,-0.1801953,-0.10757669,-0.07426105,-0.103674725,-0.022136066,0.14019452,0.11930368,-0.13227126,0.029610435,-0.14454137,0.19482288,-0.098423935,0.049633298,0.109953284,0.007428559,0.0051133293,0.12163047,-0.050822943
13373,0.22018489,-0.06250215,0.012092531,0.0055854945,-0.021261163,-0.20214503,-0.26423284,0.15220846,-0.17271134,0.16908637,-0.14598909,0.15842703,-0.024398094,-0.18165964,0.031940762,-0.090650044,-0.03559312,0.097893536,0.15913756,0.027724624,0.1448622,0.117381476,0.16082978,-0.23607774,-0.14046885,-0.1443544,0.06381033,0.054803617,-0.059938014,-0.0818853,0.08341693,0.14113142,-0.13473696,0.15194911,-0.036769062,-0.24448231,0.0806414,0.15454473,0.24312744,0.17945796,-0.15481961,0.17960039,0.08061892,-0.15135422,0.17563666,-0.22523005,0.10790987,-0.11490564,0.20004748,-0.17703238,-0.14027147,-0.13563451,-0.023991449,0.09110564,-0.20037489,-0.05734987,0.0069071674,-0.05145345,0.009670627,-0.29687464,-0.12012055,-0.14159755,0.05662715,-0.19297679,-0.10959016,0.13963567,0.0038716798,0.13050033,0.106222734,-0.010074021,0.13600257,-0.035216395,-0.1571113,0.21223278,-0.077542715,0.085489966,-0.12181794,0.16008545,0.10965561,0.10220267,-0.19568089,0.009724597,0.17809606,0.102290414,0.06402394,-0.18167597,0.12088526,-0.13469651,-0.19056995,-0.13611518,-0.12191935,0.060096152,-0.24814795,-0.06713748,0.19883852,0.13023274,-0.08303726,0.060144834,-0.011046505,0.19349223,0.028876126,0.122832105,0.10150009,0.06630278,0.049103674,0.009799717,-0.028928392,-0.14809808,0.17620867,0.18523277,-0.24576007,-0.17835248,-0.0596337,-0.12040419,-0.04630151,0.16309658,0.12315426,-0.14457266,0.03954727,-0.15551855,0.22866979,-0.16936104,0.065515324,0.14679073,0.013471983,0.005113966,0.19302121,-0.11329985
13376,0.22012907,-0.065132566,0.009590316,0.001127162,-0.021383556,-0.19309126,-0.277887,0.15260813,-0.16490304,0.1697182,-0.14760907,0.16142504,-0.028993426,-0.17728844,0.03300163,-0.08367937,-0.034654316,0.099962436,0.15258424,0.023937382,0.14303255,0.114820525,0.16278921,-0.23813307,-0.14872544,-0.15868089,0.060426027,0.052981738,-0.060518503,-0.10814997,0.08693577,0.13608013,-0.14076601,0.1424661,-0.035556577,-0.24241911,0.07639928,0.14735676,0.24135701,0.17574996,-0.15339741,0.17782164,0.081419885,-0.1386273,0.17253228,-0.21792608,0.10881089,-0.11590585,0.19500783,-0.19382052,-0.13714583,-0.13744798,-0.024682753,0.09773174,-0.19601238,-0.04820582,0.00901069,-0.05207983,-0.00052449544,-0.2963857,-0.114271104,-0.13864215,0.05667818,-0.20753053,-0.105310544,0.13683915,-0.003411958,0.13856474,0.10454958,-0.011538122,0.14310847,-0.035869576,-0.15869834,0.20716909,-0.07584474,0.086908005,-0.11536771,0.169212,0.11230559,0.09963194,-0.20364147,0.00576717,0.18449053,0.110117614,0.06429748,-0.18707868,0.117947884,-0.13830505,-0.19378048,-0.14135489,-0.12661514,0.055957396,-0.2516563,-0.06435643,0.20904759,0.13264373,-0.08426172,0.060358033,-0.012226037,0.20422329,0.026680872,0.12114876,0.09583136,0.06146512,0.046606652,0.008685702,-0.030304762,-0.15053394,0.1688133,0.18196703,-0.23827755,-0.18654619,-0.057826728,-0.11915096,-0.050541073,0.15657915,0.11834216,-0.13881867,0.035050202,-0.15090448,0.22212881,-0.17551282,0.06365726,0.14776058,0.014066894,0.0069869272,0.18946092,-0.115339406
13377,0.19801806,-0.0592714,0.013166086,0.00723618,-0.019416466,-0.18089813,-0.22449155,0.1363296,-0.15704998,0.15220465,-0.1391193,0.13788225,-0.02036249,-0.16416387,0.028625922,-0.08838416,-0.029267957,0.087163486,0.15089309,0.02478576,0.13343054,0.10976288,0.15126984,-0.2048385,-0.12867022,-0.12334511,0.05421097,0.048621222,-0.054384388,-0.06801443,0.072581805,0.12731358,-0.121507876,0.14155658,-0.041642804,-0.22097963,0.07220726,0.14198667,0.22312146,0.15836346,-0.14624216,0.1625589,0.07541531,-0.13944547,0.15614612,-0.2048497,0.09963436,-0.10138918,0.17846778,-0.14524704,-0.11599595,-0.12289154,-0.020832893,0.07817244,-0.18175991,-0.05566952,0.0064841984,-0.046168152,0.016475715,-0.26424393,-0.11151057,-0.118058324,0.056083683,-0.1682134,-0.095998004,0.13186279,0.0013057473,0.1170585,0.09896126,-0.009592065,0.11761404,-0.034410294,-0.13418937,0.19405645,-0.06625951,0.0746245,-0.10778915,0.13125074,0.09846073,0.09156475,-0.16922818,0.011766463,0.14776175,0.08205359,0.057448704,-0.15437002,0.09858206,-0.12058674,-0.16818827,-0.122637436,-0.11378438,0.058013342,-0.22281745,-0.055467032,0.1619462,0.11266142,-0.0658954,0.05842402,-0.011918458,0.17062984,0.026472023,0.107012875,0.09561137,0.06543615,0.047324307,0.00988354,-0.027697003,-0.13786002,0.1638099,0.172401,-0.21780545,-0.14849173,-0.058046807,-0.11188237,-0.042244468,0.1572392,0.11242165,-0.13978179,0.03372958,-0.14225893,0.20391828,-0.14805217,0.0531805,0.13038138,0.013133908,0.0040129833,0.16990493,-0.0993622
13379,0.19029602,-0.057265155,0.012473157,0.0065142415,-0.017417083,-0.1784072,-0.22811311,0.13485037,-0.15328087,0.15365164,-0.13654138,0.13637404,-0.021104638,-0.1575876,0.03590991,-0.08548022,-0.034351617,0.08546177,0.1498066,0.027448416,0.13075987,0.11195952,0.14101955,-0.20864813,-0.12237963,-0.11883336,0.057938587,0.04792655,-0.050260622,-0.06080065,0.07153863,0.12240252,-0.12703468,0.13163915,-0.039472267,-0.21337454,0.072885744,0.13444835,0.21296178,0.15975176,-0.13880284,0.16528131,0.0760752,-0.13961567,0.1669782,-0.19734518,0.10489662,-0.10141446,0.17959957,-0.14851573,-0.1180836,-0.12396956,-0.020788023,0.0783351,-0.17847158,-0.05325685,0.0050890413,-0.043048974,0.018619154,-0.25535887,-0.1120951,-0.12665853,0.055800438,-0.17129953,-0.094594,0.12466544,0.0048435917,0.11527602,0.10324173,-0.0086222915,0.11546603,-0.034419127,-0.13808182,0.19755328,-0.07313693,0.07492916,-0.107599825,0.13684183,0.09913413,0.09796863,-0.16903286,0.01059098,0.14901645,0.08503015,0.06132561,-0.16106324,0.09802248,-0.11579466,-0.17041849,-0.11813637,-0.11268377,0.057492822,-0.21711977,-0.052167207,0.17936619,0.10875667,-0.07555743,0.061262645,-0.012496316,0.17266303,0.026699465,0.10528657,0.086317696,0.06348608,0.047182795,0.010669314,-0.026858097,-0.1345922,0.1617965,0.17273866,-0.21359973,-0.15245678,-0.060223978,-0.113901585,-0.040250096,0.14806797,0.1155071,-0.1331507,0.031111635,-0.14364873,0.20333126,-0.14542064,0.05638288,0.13182487,0.011979059,0.0057689194,0.16298619,-0.091422886
13381,0.15224712,-0.051379446,0.014597921,0.0043200776,-0.014905125,-0.13955466,-0.17178561,0.10067471,-0.13582171,0.12983079,-0.11895644,0.09967542,-0.017466508,-0.12213558,0.030257288,-0.07589973,-0.0253416,0.071134135,0.12652622,0.016616978,0.1121088,0.089372166,0.121027336,-0.15550451,-0.10536758,-0.09157538,0.038270462,0.030547757,-0.038333,-0.06212909,0.05559511,0.09780741,-0.10504728,0.10385737,-0.03914266,-0.17584772,0.056103673,0.11100326,0.16955394,0.12313399,-0.12748374,0.141749,0.072922364,-0.11490726,0.13792121,-0.1654619,0.08828791,-0.07902257,0.1344063,-0.098551914,-0.0820864,-0.09898507,-0.018682055,0.045282472,-0.13833779,-0.04197989,0.0052672834,-0.039055664,0.020908622,-0.1993391,-0.08723035,-0.08239666,0.054522667,-0.13024476,-0.06877219,0.10233023,-0.005591072,0.09168395,0.08778874,-0.010084206,0.09158542,-0.033706218,-0.10279207,0.15954244,-0.049935024,0.061413113,-0.08315838,0.09215339,0.082348526,0.07072945,-0.12699372,0.011948483,0.10183316,0.053631324,0.052496184,-0.116530485,0.06048271,-0.0957785,-0.12885876,-0.09429556,-0.09966156,0.04994407,-0.17379944,-0.030702455,0.11990166,0.08226215,-0.047587935,0.05648473,-0.01152133,0.12895902,0.026362795,0.08123214,0.07254427,0.05499433,0.040916413,0.010864415,-0.0232868,-0.118107624,0.13575765,0.14251313,-0.16823485,-0.10007848,-0.052326288,-0.10198223,-0.036480732,0.12283777,0.09209711,-0.116856486,0.017005302,-0.108337164,0.14723976,-0.11301668,0.035037138,0.1049194,0.012172743,0.0041321586,0.11647943,-0.07588164
